email_id,hour,weekday,country,purchases,paragraphs,is_personal,response
385183,17,4,UK,4,2,0,received
7919,8,1,US,8,4,1,received
978121,16,2,US,0,2,0,received
106356,5,7,UK,0,4,0,received
833840,9,6,US,4,2,1,received
525415,4,3,UK,8,2,0,received
643951,11,4,ES,5,4,0,received
784544,11,4,US,1,2,1,opened
218637,10,7,ES,2,4,1,received
480516,3,1,US,4,4,0,received
102744,12,6,FR,9,4,1,received
813697,13,5,FR,8,4,0,received
228380,10,7,UK,2,2,0,received
237409,12,1,US,10,2,0,received
418076,16,3,UK,1,4,1,received
730203,10,7,UK,3,4,1,received
15669,13,1,US,14,2,0,clicked
268293,10,6,US,11,4,1,opened
472333,6,3,US,4,4,0,received
666056,14,6,UK,0,2,0,received
290061,11,3,US,11,4,0,received
778907,15,5,US,4,4,1,received
890632,7,7,UK,2,4,0,received
2825,11,1,US,20,4,0,received
212087,6,2,UK,1,2,1,received
206482,3,5,FR,6,2,0,received
158327,3,7,ES,7,4,0,received
942508,16,1,ES,2,4,0,received
973218,7,3,UK,4,4,0,opened
426299,7,4,US,2,4,1,received
243555,7,7,FR,6,4,0,received
306790,22,2,US,12,2,0,received
15621,2,5,UK,1,4,0,received
438152,10,7,UK,2,2,0,received
663387,8,1,US,12,2,1,received
203382,16,3,US,0,2,0,received
450407,13,2,UK,3,4,0,received
655490,13,4,US,2,4,1,received
40122,18,5,US,6,4,1,received
916521,7,2,ES,1,4,0,received
139845,6,2,US,0,2,0,received
933920,6,7,ES,0,4,1,received
623589,7,6,US,1,2,1,received
901153,1,2,US,5,2,0,received
226072,5,3,US,7,2,1,received
159695,11,7,US,6,2,0,received
552645,8,1,US,5,4,1,received
70916,7,5,US,4,4,0,received
661020,10,2,US,2,4,1,received
605434,20,6,UK,0,4,1,received
710666,10,3,US,4,2,0,received
743430,8,4,ES,4,4,0,received
443888,15,3,US,9,4,0,received
932769,5,2,US,11,2,0,received
588330,16,2,US,0,4,0,received
334916,5,1,ES,1,2,1,received
786883,10,6,US,1,4,1,received
982859,10,4,FR,2,4,1,received
620385,9,6,US,2,2,0,received
345304,6,4,US,9,4,1,received
221464,17,4,FR,1,4,0,received
284437,9,3,US,3,4,1,received
249969,12,2,US,5,4,1,opened
242833,1,6,US,3,2,1,opened
548656,11,2,UK,2,2,1,received
214694,12,4,UK,7,2,0,clicked
206630,3,3,UK,5,4,0,received
607432,14,2,US,9,2,0,received
490639,10,1,FR,9,4,1,opened
664754,8,4,US,7,2,1,received
79622,14,1,US,11,4,0,received
892927,4,3,UK,0,2,0,received
713651,11,4,UK,7,2,0,received
850013,4,5,US,3,4,0,received
63767,14,3,FR,0,4,0,received
670552,9,2,US,8,2,0,opened
384569,7,1,ES,5,4,1,received
937209,19,1,US,0,2,0,received
69267,16,7,US,1,2,0,received
575298,11,7,UK,2,2,0,received
49639,16,5,US,9,4,1,received
776250,10,6,UK,4,2,0,received
525106,5,5,US,0,2,0,received
949342,2,7,US,0,2,1,received
197836,7,6,UK,0,2,0,received
727676,6,1,US,8,2,1,received
29189,13,1,US,7,4,0,opened
361477,7,5,FR,12,4,0,received
465134,6,1,US,2,4,1,opened
500058,5,1,ES,4,4,0,received
930666,9,3,UK,2,2,1,received
86522,8,4,US,1,2,1,received
589776,19,3,US,3,4,0,received
831754,10,4,UK,3,2,0,received
198620,8,7,US,1,2,1,received
922220,3,1,US,7,2,1,opened
534110,14,2,ES,2,4,1,received
382020,9,1,US,1,4,0,received
266642,7,4,US,3,4,0,received
905099,10,6,US,3,4,1,opened
663538,4,1,US,1,2,1,received
620885,10,4,US,1,2,0,received
665645,7,1,US,1,4,1,received
3707,5,6,US,5,2,0,received
170582,17,5,US,9,2,1,received
516775,10,1,US,5,4,0,received
722557,7,7,US,12,4,1,received
849450,13,2,US,4,4,1,received
687256,2,7,US,10,4,1,received
156000,12,1,ES,2,2,0,received
280952,13,2,US,8,4,1,clicked
169952,18,1,US,5,2,1,opened
970083,7,5,FR,3,4,1,received
393809,19,5,FR,5,2,1,received
515360,12,3,US,0,2,0,received
155052,11,1,US,1,2,0,opened
969288,3,2,US,11,4,0,received
271095,23,3,US,2,4,1,received
282502,10,1,ES,4,2,0,received
463100,13,1,US,1,2,1,received
269936,6,7,UK,5,4,1,received
729570,12,3,US,2,2,0,received
913568,12,7,US,3,4,1,received
497132,8,2,ES,6,2,0,received
73696,1,3,US,3,4,0,received
339948,8,1,UK,2,2,0,received
120050,16,7,US,2,2,0,received
788096,12,4,UK,4,2,1,received
655171,14,7,US,4,2,1,received
817284,11,1,US,12,4,1,received
536976,14,5,US,3,2,0,opened
147727,5,7,FR,6,4,0,received
688588,5,4,US,2,4,0,received
66673,15,2,US,3,2,0,received
212692,8,3,US,2,2,0,received
604268,6,3,US,1,2,0,received
398231,5,1,US,4,4,0,received
455131,17,5,UK,2,4,0,received
629262,5,2,UK,2,4,1,received
211331,12,5,US,2,4,0,received
917613,5,2,US,5,4,0,received
900381,5,6,US,1,4,0,received
151748,13,5,UK,4,4,1,opened
544486,6,1,US,0,4,1,received
511404,4,6,UK,0,2,1,received
597779,14,6,UK,15,4,1,received
963117,9,5,US,4,2,1,opened
210806,6,4,US,1,2,1,received
908395,5,7,US,3,4,1,received
962200,11,4,US,2,2,1,received
413980,5,7,ES,0,2,1,received
620287,14,2,FR,5,2,1,received
668883,8,5,US,3,2,0,opened
928124,7,5,US,7,4,1,received
147829,6,5,US,0,4,1,received
704535,6,7,US,2,4,0,received
873745,7,4,US,6,2,0,received
225158,7,1,ES,0,2,1,received
889339,11,6,UK,10,2,0,received
403439,15,7,ES,0,2,0,received
904216,10,7,US,6,2,0,received
618647,10,5,US,3,4,0,received
350030,8,5,FR,6,2,0,received
338925,19,2,ES,3,4,0,received
243890,11,4,US,8,4,0,received
594460,9,7,US,9,4,1,received
767459,17,5,US,5,4,0,received
231807,14,2,US,0,2,1,received
599988,15,2,US,2,4,1,received
276331,11,1,US,6,2,0,received
19877,2,6,FR,6,4,1,received
727770,8,6,US,7,4,1,received
582328,14,6,US,7,2,1,received
764368,6,1,FR,2,4,1,received
605118,10,3,US,1,2,0,clicked
173502,13,7,US,0,2,1,received
828286,9,7,US,0,2,1,received
105508,7,2,US,11,2,1,clicked
560339,17,2,US,1,2,1,received
323118,3,6,FR,3,4,0,received
532241,5,2,US,4,2,0,received
767399,1,2,US,6,2,1,received
175810,22,2,US,1,4,1,received
761641,6,2,UK,5,2,1,received
448741,20,2,US,2,2,1,opened
266789,6,3,UK,3,4,1,opened
304887,9,7,UK,4,2,1,received
437483,11,2,US,5,4,0,opened
296288,11,7,UK,2,4,1,received
994155,16,5,UK,2,2,0,received
408619,6,5,UK,0,4,0,received
97500,2,7,US,6,4,0,received
509830,13,4,UK,3,2,0,received
249755,11,3,ES,7,2,0,received
125676,14,1,US,6,2,0,received
675286,12,7,UK,7,2,0,received
430807,6,4,US,1,4,0,received
724396,9,2,ES,1,4,0,received
249861,7,7,UK,0,2,1,received
514007,9,6,UK,0,2,0,received
709384,9,2,UK,5,4,1,received
53344,9,2,US,3,2,1,clicked
92059,2,6,US,2,2,1,received
179693,7,4,US,4,2,1,received
380625,7,3,FR,5,2,1,received
293607,15,4,UK,1,2,0,received
710280,6,7,FR,2,2,0,received
101197,5,4,US,10,4,0,received
143766,4,7,US,4,2,1,received
314518,9,5,US,6,4,1,received
49905,8,7,US,0,2,1,received
818518,7,7,UK,7,2,1,opened
765325,3,4,FR,0,4,0,received
564839,13,1,US,6,2,0,received
444061,12,2,US,6,4,1,received
812345,15,7,US,4,2,0,received
950335,19,5,US,9,4,0,received
492801,6,3,UK,4,2,0,received
216111,14,1,US,6,2,1,received
76661,12,7,US,6,4,1,received
428726,8,6,US,9,4,1,received
286255,10,7,US,4,4,1,received
89335,8,5,FR,10,4,1,received
52795,11,5,UK,4,2,0,received
254922,14,1,US,10,4,0,received
95374,7,6,FR,3,4,1,received
290430,1,6,FR,7,2,1,received
863246,9,7,US,4,2,0,opened
57788,2,1,ES,1,2,1,received
458580,8,1,US,5,2,0,received
752938,11,2,US,5,4,0,opened
619986,6,2,UK,7,2,1,received
983271,9,5,UK,11,2,0,received
438375,10,7,ES,9,4,1,received
187429,7,6,US,5,4,1,received
696431,12,2,FR,6,4,0,received
423305,22,5,US,2,4,1,received
688163,15,7,UK,5,4,1,received
600662,11,3,US,2,4,1,received
815994,11,3,US,2,2,0,opened
51027,12,4,US,3,2,1,received
459622,10,5,US,2,2,0,received
602965,12,5,US,3,2,0,received
742760,6,2,ES,1,4,0,received
732664,11,4,US,7,2,1,received
167825,13,1,US,6,4,0,received
472261,6,4,UK,3,4,0,received
180297,21,3,FR,0,4,1,received
589389,5,5,UK,0,4,1,received
306481,4,2,UK,6,2,1,received
215311,6,2,US,5,2,1,received
663617,8,4,UK,5,4,0,received
197664,6,5,US,9,4,1,received
692641,8,7,UK,11,2,0,received
176415,13,3,US,3,4,0,received
25741,13,2,US,1,4,1,opened
540108,5,4,UK,4,2,0,received
178155,5,3,US,4,4,0,received
141729,7,2,US,2,4,0,received
569269,12,2,FR,8,4,1,received
921916,6,7,UK,5,4,1,received
792821,8,7,US,8,2,0,received
640356,9,1,US,6,2,1,received
51813,3,5,UK,2,4,0,received
14979,12,3,ES,7,2,1,received
93822,18,4,US,1,2,0,received
165074,20,2,FR,5,2,1,received
421156,9,3,US,4,2,1,received
752327,6,5,FR,2,4,1,received
624323,9,3,UK,7,4,0,received
725408,6,6,US,2,2,1,received
50239,16,1,US,1,4,0,received
524041,6,7,UK,0,2,1,opened
677769,3,6,US,3,2,1,received
686435,9,1,FR,0,4,1,received
219487,14,6,US,10,4,1,received
576876,15,3,US,2,4,1,received
458997,10,3,US,4,4,1,opened
621056,8,2,ES,0,2,1,received
240555,14,7,US,2,4,1,received
446057,1,5,FR,6,4,0,received
382466,13,1,UK,3,4,0,received
617555,10,1,UK,4,4,1,received
149356,8,2,US,2,4,0,received
282855,8,4,US,8,2,0,received
253344,2,3,US,0,2,0,received
79615,8,4,ES,2,4,1,received
848451,14,3,ES,4,2,1,received
468445,8,1,US,0,2,0,received
676197,11,5,UK,5,4,0,received
551546,15,6,US,5,2,1,received
137286,6,5,UK,6,4,0,received
154914,9,2,US,4,4,1,received
159384,5,5,ES,1,2,1,received
911600,6,7,ES,1,4,1,received
876887,13,3,US,2,2,1,opened
645770,2,3,UK,0,4,0,received
990049,15,7,US,8,2,1,opened
854965,7,4,UK,13,4,1,clicked
758004,10,4,US,1,4,0,received
588941,14,3,FR,7,2,0,received
219073,6,4,FR,0,2,1,received
266917,10,7,ES,2,4,1,received
83022,2,6,US,8,2,0,received
747607,7,3,US,0,4,0,received
248234,15,2,US,7,4,1,received
145045,10,2,US,1,4,1,received
519819,4,7,FR,2,4,1,received
621674,9,7,US,5,2,1,received
394128,14,3,ES,7,2,0,received
611883,6,4,UK,4,4,0,received
708105,11,2,US,5,4,0,received
979791,3,5,US,0,4,0,received
14376,13,4,US,3,4,0,received
934327,15,3,US,6,4,0,received
399967,3,1,UK,2,4,1,received
132987,5,6,US,2,2,0,received
721472,19,2,US,3,2,1,received
530570,8,7,US,0,2,0,received
679023,10,7,US,8,4,0,received
278601,7,3,US,0,4,1,received
783276,8,5,ES,1,2,0,received
385654,6,2,ES,11,4,0,received
402698,6,3,US,3,2,1,received
398498,8,2,US,2,4,0,received
939264,15,4,US,6,2,1,received
397513,12,6,FR,3,2,1,received
824904,2,3,UK,1,4,1,received
656236,14,6,US,0,4,0,received
850325,9,1,US,3,4,0,received
899772,14,5,US,0,4,0,received
683794,8,1,US,13,2,0,received
399836,10,7,US,5,4,0,received
13736,5,4,FR,3,2,1,received
806561,5,5,US,0,2,0,received
8815,12,4,US,1,4,1,received
531529,5,6,US,2,4,0,received
655897,5,5,US,5,2,0,received
74801,6,3,FR,3,4,0,received
486805,12,2,US,7,4,1,received
912714,13,7,US,6,2,1,opened
179840,8,7,US,0,4,0,received
503422,14,2,UK,4,2,1,received
533543,3,2,US,1,2,1,received
579350,8,7,US,3,2,1,received
77614,14,3,US,3,2,1,received
169076,7,5,US,0,4,1,received
5118,5,2,ES,2,2,1,received
667693,14,7,US,6,4,0,received
808491,9,1,FR,5,2,0,received
360830,1,2,FR,4,2,1,received
772744,7,5,UK,2,4,1,received
342985,7,4,US,1,4,0,received
749321,1,4,US,0,4,0,received
224781,15,4,ES,12,2,0,received
217198,14,7,US,4,2,1,received
173317,3,3,US,9,4,1,received
186427,6,3,UK,4,4,0,received
195362,6,5,US,6,4,0,received
141518,20,5,US,4,2,1,received
333096,14,1,US,5,4,1,received
626915,10,3,UK,4,2,0,received
480567,7,3,US,9,4,1,received
86239,7,2,US,0,4,0,received
283976,5,7,US,2,2,0,clicked
654077,9,6,US,6,4,0,received
445036,10,2,UK,3,4,1,opened
964751,10,3,US,4,2,0,received
208061,15,1,ES,8,2,0,received
297311,6,3,FR,2,2,0,received
918169,11,6,UK,7,4,0,received
816045,7,2,US,2,2,1,received
955660,14,4,US,3,2,1,received
494237,5,5,US,11,2,1,received
713384,13,6,UK,2,4,0,received
71450,15,6,US,3,2,0,received
637858,1,5,UK,0,2,1,received
370558,11,1,FR,0,4,1,received
110864,3,4,UK,5,4,0,received
99999,3,1,US,1,2,1,received
110229,6,1,US,1,4,1,received
854267,20,4,US,6,2,1,opened
591744,8,6,US,6,2,1,received
279690,4,2,US,0,2,0,received
93552,9,3,FR,5,2,1,received
856124,12,5,UK,0,2,1,received
17170,4,4,US,5,2,0,received
419400,7,6,US,5,2,0,received
477895,3,3,FR,1,4,0,received
814495,8,2,US,3,2,0,received
994931,10,2,US,6,2,1,opened
730294,13,3,US,1,2,1,received
497841,6,1,ES,0,4,1,received
600728,4,6,US,3,4,0,received
147837,7,1,US,6,4,0,received
161310,17,5,US,2,2,1,received
759792,6,1,UK,14,2,0,received
592715,6,1,ES,5,2,0,received
271080,16,7,US,8,2,1,received
300328,3,2,ES,10,2,0,received
188372,17,7,US,2,2,1,opened
741043,1,3,US,6,4,0,received
678573,14,7,US,5,2,0,received
780159,9,5,US,3,2,0,received
232286,9,7,UK,1,2,1,received
356547,15,6,US,2,2,1,opened
223001,5,5,US,5,4,0,received
664282,9,5,FR,9,2,1,received
909497,9,6,FR,0,4,0,received
294972,7,3,UK,8,4,0,received
637588,14,2,US,8,2,1,received
692523,1,5,UK,0,4,0,opened
85470,11,1,US,7,4,1,received
213027,10,4,US,1,4,1,received
417607,2,4,US,3,2,1,received
535985,9,6,US,3,2,0,opened
669984,2,3,UK,1,4,0,received
676918,8,1,ES,0,4,0,received
236310,16,1,US,0,2,0,received
255516,11,3,US,13,2,0,received
944788,2,6,UK,2,4,0,received
843631,1,4,US,7,4,1,received
769591,16,2,ES,13,4,1,received
904169,13,4,US,0,2,1,received
577657,9,4,UK,3,4,1,received
449385,1,6,US,2,4,1,received
717596,10,1,US,12,2,0,opened
202676,16,4,US,1,2,0,received
394100,8,1,UK,2,4,0,received
271597,5,1,US,9,4,0,received
260735,14,7,ES,13,2,1,received
293896,12,3,FR,3,4,0,received
603163,12,4,ES,6,4,0,received
933178,5,6,US,2,4,1,received
910993,6,2,FR,2,4,0,received
508371,3,1,ES,5,2,1,received
87682,12,2,US,0,2,0,received
701401,3,7,FR,11,2,1,clicked
472744,7,1,US,7,2,0,received
460885,6,2,FR,1,4,1,received
238537,12,2,US,5,4,0,received
417430,4,6,UK,0,4,0,received
643631,14,5,FR,2,4,1,received
856023,8,5,US,3,2,0,received
347369,10,5,FR,2,2,0,received
692626,5,4,US,12,2,0,received
752207,10,2,US,3,4,1,received
998267,8,1,US,5,2,0,received
250108,11,6,US,10,2,1,received
516330,13,7,US,3,4,1,received
258415,9,4,US,0,4,1,received
69942,11,7,ES,3,4,0,received
812414,16,4,US,0,2,0,received
875977,13,2,FR,8,2,1,received
466062,13,6,US,1,2,0,received
742289,10,2,US,0,2,1,received
430663,8,3,US,8,4,1,received
810064,6,1,US,1,2,0,received
151729,6,5,UK,0,4,1,opened
447171,3,5,US,3,4,1,opened
563558,2,6,US,8,4,0,received
16552,15,6,UK,2,2,1,received
24475,7,6,UK,4,4,0,received
405867,7,6,US,3,2,1,opened
276478,12,4,FR,6,4,0,received
341034,21,2,US,3,4,1,received
645353,4,3,US,3,2,1,received
743429,6,3,ES,3,4,0,received
920901,18,5,US,0,2,1,received
253328,10,4,ES,7,2,0,received
483097,9,2,US,9,4,1,received
190142,18,4,UK,1,2,1,received
593082,12,4,US,10,2,0,received
531698,5,4,ES,6,4,0,received
434422,15,2,US,0,2,1,received
489463,10,4,UK,13,2,0,received
222591,7,7,ES,7,4,0,received
679382,9,7,US,5,2,1,opened
559568,3,7,US,0,2,1,received
372590,13,5,US,4,4,0,received
591798,5,4,US,2,4,0,received
905751,16,2,UK,0,2,1,received
397217,16,7,US,1,2,1,received
21847,16,1,US,4,2,1,received
233677,17,6,UK,8,4,1,received
138612,8,2,UK,7,2,1,received
794096,8,4,US,9,2,1,clicked
649079,12,1,US,3,4,1,received
673552,5,7,US,5,2,0,received
591692,6,3,ES,9,2,1,received
885577,9,2,US,4,2,0,received
878182,5,5,US,3,2,1,received
6795,15,6,US,7,4,1,received
947645,8,4,US,7,2,0,received
878332,7,1,US,6,2,0,received
239706,11,1,UK,4,2,1,received
544986,13,7,ES,5,2,1,received
564488,11,2,US,4,2,1,received
799861,2,7,US,6,2,1,received
661479,8,7,US,4,2,0,received
233227,10,4,US,0,4,0,received
204088,8,4,US,2,4,0,received
508078,4,3,UK,5,2,0,received
336751,1,7,UK,4,4,0,received
168319,7,1,UK,10,2,0,received
925238,7,3,ES,4,2,1,received
403023,16,1,UK,0,4,0,received
623308,15,1,FR,4,2,1,received
104761,12,4,US,0,4,1,received
922222,3,1,US,5,2,1,received
816963,8,2,FR,10,2,1,received
712901,7,4,US,16,2,1,received
273165,4,5,UK,3,4,0,received
438167,17,1,UK,9,2,0,received
975809,18,2,UK,0,4,1,received
247113,19,2,US,4,2,1,received
3583,6,5,US,3,2,0,received
861471,7,1,US,3,4,0,received
896764,7,5,UK,7,2,0,received
325876,15,1,ES,8,4,1,received
261136,7,3,ES,0,2,0,received
136912,13,6,UK,3,2,1,received
613208,15,3,US,2,4,0,received
617338,8,4,FR,7,2,1,received
446757,5,6,US,11,4,1,opened
13966,5,3,FR,5,4,1,received
147941,10,5,US,12,4,1,received
953823,7,4,US,1,2,1,received
393394,5,5,US,8,4,1,received
65640,2,7,US,3,4,1,received
338784,5,7,UK,2,2,0,opened
216632,8,4,US,0,2,0,received
911962,6,3,US,1,4,1,opened
837083,2,2,US,7,4,1,received
273858,10,5,UK,6,4,1,received
587888,1,6,US,0,2,1,received
284750,5,4,US,4,4,0,received
183434,10,4,ES,2,4,0,received
840309,8,6,US,9,2,0,received
29663,3,7,UK,2,4,0,received
936214,9,6,US,3,4,0,received
428452,2,1,US,5,2,1,received
700686,9,4,US,6,4,1,received
125123,10,2,US,1,4,1,received
341318,10,2,US,9,4,1,received
287000,8,6,US,1,4,1,received
90279,10,4,US,1,4,0,opened
813307,11,6,US,3,4,1,received
611465,9,6,US,1,2,0,received
308622,8,6,US,6,2,0,received
560473,11,3,US,3,2,1,received
18660,8,4,UK,3,2,0,received
41610,14,1,US,1,2,0,received
161418,11,3,UK,1,4,1,received
555090,8,2,ES,1,2,1,received
549086,16,4,US,3,2,1,received
942862,11,2,US,2,4,0,received
826461,15,7,US,1,4,1,received
525272,10,6,US,5,2,1,opened
380193,8,4,FR,9,4,1,received
295774,17,3,US,3,4,1,received
990448,15,1,ES,9,4,0,received
440160,16,6,US,5,4,0,received
318279,2,7,UK,1,2,1,received
958886,4,4,US,0,2,1,received
91812,11,7,US,1,2,1,opened
168639,8,3,UK,4,4,0,received
431884,1,2,US,2,4,1,received
132242,12,5,US,9,2,0,received
591401,14,1,US,3,4,0,received
932570,2,5,US,2,2,0,received
751919,7,3,US,1,4,1,opened
544721,6,6,UK,11,4,0,received
797599,14,4,US,5,4,0,received
524402,5,3,UK,4,2,1,received
768693,9,3,ES,10,4,1,opened
124012,15,1,US,0,2,1,received
794395,12,1,US,3,4,0,received
854355,6,6,UK,0,2,0,received
972136,8,1,ES,2,2,1,received
448503,18,3,ES,3,2,0,received
871211,13,2,FR,8,2,0,received
341001,10,4,US,4,2,1,received
96350,9,4,UK,2,4,0,received
308396,6,6,US,1,2,1,received
534538,8,4,UK,10,2,1,received
386766,8,7,US,0,4,1,received
3391,2,6,US,4,2,0,received
448134,10,3,US,6,4,0,received
172692,17,5,US,6,2,1,received
784005,2,3,US,8,2,0,opened
626499,13,4,UK,6,4,1,received
283443,6,1,FR,2,4,1,received
899896,7,3,US,1,2,1,clicked
568075,8,4,UK,6,2,0,received
133752,1,3,UK,0,4,0,received
720924,10,2,US,3,4,1,received
885538,9,7,FR,1,4,0,received
239189,13,2,US,7,4,1,received
766274,9,7,US,3,4,1,received
813327,13,6,UK,4,4,1,received
817637,14,5,US,11,4,0,received
636846,14,5,UK,1,2,1,received
346032,3,5,ES,9,4,1,received
331370,8,5,US,4,4,0,received
585489,4,5,UK,0,4,1,received
542864,7,6,US,1,2,0,received
334926,12,5,UK,4,4,1,received
188725,5,1,ES,2,2,0,opened
839228,4,6,FR,2,4,0,received
51786,13,6,US,0,4,1,received
121069,8,1,FR,2,2,0,received
564542,11,2,US,1,4,0,received
292479,7,7,US,1,4,0,opened
122528,13,7,US,5,4,0,received
815442,13,2,FR,8,2,0,received
510488,3,7,US,1,2,1,received
692680,8,1,ES,3,4,1,received
36646,12,3,US,1,4,1,opened
508235,11,6,US,9,2,1,opened
97052,8,2,US,5,4,1,received
169878,15,6,ES,1,4,0,received
712311,8,1,UK,3,2,1,received
384662,7,4,ES,10,4,1,received
922985,10,4,US,4,2,0,received
672642,4,5,US,5,2,1,received
368106,6,5,US,0,2,0,received
156129,12,4,FR,1,4,0,received
788462,9,6,US,4,4,0,opened
613915,13,4,US,4,4,0,received
733126,16,3,US,5,2,0,opened
184167,7,5,US,4,4,1,received
967709,5,5,US,9,4,1,received
192288,14,6,US,9,2,1,received
815666,14,2,US,1,2,1,opened
454686,6,3,US,4,4,0,received
905078,5,2,ES,13,2,0,received
536995,10,4,FR,1,2,1,received
93363,10,1,UK,2,2,1,received
460346,5,3,US,3,2,0,opened
279480,10,5,UK,2,2,1,received
906343,8,2,US,0,4,1,received
814240,13,3,US,5,4,0,received
716838,7,5,US,5,2,0,received
928489,2,4,US,3,2,1,received
668382,5,3,US,0,2,1,received
443186,3,7,US,4,4,1,received
237518,17,5,US,2,4,0,received
538165,1,1,ES,7,2,1,opened
84299,4,2,UK,3,4,0,received
56177,13,7,US,8,4,1,received
192677,10,7,US,0,2,0,received
357935,4,2,US,4,2,1,received
56731,3,1,US,1,2,0,received
850508,12,5,ES,2,2,0,received
228866,5,4,UK,7,2,0,received
303006,5,2,US,2,4,0,received
412246,8,5,UK,3,2,0,received
147064,14,3,US,8,2,0,received
453076,13,6,US,3,2,0,received
612926,7,1,UK,0,2,0,received
762159,3,6,US,2,2,0,received
237509,11,2,UK,9,4,1,opened
941143,14,2,UK,0,2,0,received
548409,11,3,US,1,2,0,received
376392,16,2,ES,1,4,0,received
922484,7,4,US,4,2,0,received
21733,10,6,ES,2,2,0,received
394806,4,4,UK,2,2,0,received
441555,8,7,UK,16,4,1,received
180577,9,1,US,5,4,0,received
327694,11,3,US,4,2,1,opened
109247,9,3,US,3,4,1,received
369316,14,5,US,3,4,1,received
842524,4,2,UK,2,2,0,opened
845753,10,1,US,7,4,0,received
445748,2,1,FR,7,2,1,received
942436,4,5,US,3,2,1,received
389981,16,1,US,5,2,1,received
227307,7,4,US,7,4,0,received
118029,18,4,UK,0,4,1,received
305704,7,1,ES,7,2,1,received
50029,1,6,US,0,4,1,received
149313,5,5,ES,2,2,1,received
618251,6,3,US,1,2,0,received
259963,11,5,UK,13,2,0,received
772507,4,2,FR,3,4,1,received
874143,4,4,US,1,4,1,received
205473,14,5,US,7,2,1,received
981961,10,3,US,4,4,1,received
917808,8,6,UK,3,4,0,received
91035,13,7,FR,4,2,0,received
340209,10,5,ES,8,2,0,received
61896,5,1,UK,13,2,1,received
12900,3,5,FR,2,4,1,received
527354,21,4,UK,2,4,1,received
239873,24,3,US,1,2,1,received
189531,15,1,UK,4,4,0,received
87254,11,7,FR,6,2,0,received
332228,4,5,US,0,4,1,received
435167,6,3,UK,4,4,1,clicked
608388,3,3,US,7,2,0,received
298120,4,5,UK,2,2,0,received
498347,9,6,US,5,2,1,opened
471976,12,4,FR,3,4,1,received
65293,7,4,US,3,4,1,opened
585402,5,6,US,2,4,1,received
15370,5,6,UK,3,4,1,received
188270,8,5,UK,2,2,0,received
47018,7,2,US,3,4,1,received
833460,7,3,US,6,4,1,received
504825,11,5,US,0,4,0,received
888578,15,2,UK,4,4,1,opened
807583,8,1,UK,3,2,1,received
707329,8,4,US,4,4,0,received
516478,7,7,ES,4,4,1,received
810834,13,2,UK,3,2,0,received
609203,1,1,US,4,2,1,clicked
133597,9,5,US,0,4,0,received
104580,19,7,US,1,4,1,received
92254,5,1,US,7,4,1,received
890189,8,6,US,11,4,0,received
344352,14,3,US,4,4,0,received
948733,9,2,US,8,2,0,received
548182,3,7,US,5,2,1,opened
59760,10,7,US,0,4,0,received
22147,6,1,US,4,2,0,received
286420,11,1,UK,2,4,1,received
294524,10,1,US,12,2,0,received
892693,6,5,FR,0,2,0,received
955737,8,3,UK,1,2,0,received
299329,7,1,US,6,2,1,received
788677,13,6,US,0,4,0,received
122050,4,7,US,7,2,0,received
614351,9,3,US,0,4,1,received
555930,1,7,UK,3,4,1,received
193491,14,6,UK,2,2,1,received
785974,9,7,US,1,4,0,received
380285,4,6,US,0,2,0,received
238833,13,1,US,10,2,1,received
357949,10,5,US,4,4,1,received
762323,9,7,US,0,4,0,received
